"id","plaatsnaam_in_bron","plaatsnaam","eerste_jaar_min","eerste_jaar_max","laatste_jaar_min","laatste_jaar_max","aantal","tgn_uri","gn_uri","land","lat","lon"
"2172","Lytt","Lith","1466","1467","1471","1472","4","http://vocab.getty.edu/tgn/7264714","http://www.geonames.org/2751543","Netherlands","51.805833","5.438889"
"2173","Lyttoyen","Lithoijen","1462","1463","1506","1507","15","http://vocab.getty.edu/tgn/7264712","http://www.geonames.org/2751541","Netherlands","51.8025","5.463889"
"2174","Machem",,"1519","1520","1519","1520","1",,,,"0","0"
"2175","Macheren","Macharen","1496","1497","1497","1498","2","http://vocab.getty.edu/tgn/7265776","http://www.geonames.org/2751274","Netherlands","51.805833","5.544444"
"2176","Made","Made","1531","1532","1531","1532","1","http://vocab.getty.edu/tgn/1047933","http://www.geonames.org/2751272","Netherlands","51.676667","4.793056"
"2177","Maede","Made","1552","1553","1552","1553","1","http://vocab.getty.edu/tgn/1047933","http://www.geonames.org/2751272","Netherlands","51.676667","4.793056"
"2178","Maerheeze","Maarheeze","1549","1550","1549","1550","1","http://vocab.getty.edu/tgn/7265484","http://www.geonames.org/2751325","Netherlands","51.311667","5.616667"
"2179","Maerhese","Maarheeze","1510","1511","1521","1522","4","http://vocab.getty.edu/tgn/7265484","http://www.geonames.org/2751325","Netherlands","51.311667","5.616667"
"2180","Maerhese by Buedel","Maarheeze","1511","1512","1511","1512","1","http://vocab.getty.edu/tgn/7265484","http://www.geonames.org/2751325","Netherlands","51.311667","5.616667"
"2181","Maerheze","Maarheeze","1447","1448","1515","1516","6","http://vocab.getty.edu/tgn/7265484","http://www.geonames.org/2751325","Netherlands","51.311667","5.616667"
"2182","Maesboemel","Maasbommel","1473","1474","1552","1553","23","http://vocab.getty.edu/tgn/7265678","http://www.geonames.org/2751304","Netherlands","51.821667","5.536111"
"4048","Kercwyck","Kerkwijk","1533","1534","1533","1534","1","http://vocab.getty.edu/tgn/7264733","http://www.geonames.org/2752915","Netherlands","51.775","5.220833"
"2184","Maesbomel","Maasbommel","1494","1495","1531","1532","11","http://vocab.getty.edu/tgn/7265678","http://www.geonames.org/2751304","Netherlands","51.821667","5.536111"
"4047","Herpe","Herpt","1513","1514","1513","1514","1","http://vocab.getty.edu/tgn/7266570","http://www.geonames.org/2754337","Netherlands","51.729167","5.155556"
"2186","Maesecker","Maasakker","1498","1499","1498","1499","1",,,,"0","0"
"2187","Maeseyck","Maaseik","1439","1440","1529","1530","2",,"http://www.geonames.org/2791964","Belgium","51.09802","5.78379"
"2188","Maestricht","Maastricht","1466","1467","1543","1544","32","http://vocab.getty.edu/tgn/7006862","http://www.geonames.org/2751283","Netherlands","50.848333","5.688889"
"2189","Maguntinensis diocesis","Mainz","1459","1460","1459","1460","2",,,,"0","0"
"2190","Mal","Mal","1508","1509","1508","1509","2","http://vocab.getty.edu/tgn/7265790","http://www.geonames.org/2751288","Netherlands","51.934167","4.272222"
"2191","Mall","Mal","1445","1446","1470","1471","2","http://vocab.getty.edu/tgn/7265790","http://www.geonames.org/2751288","Netherlands","51.934167","4.272222"
"2192","Malligym","Maldegem","1469","1470","1469","1470","1",,,,"0","0"
"2193","Marbas","Marbais","1506","1507","1506","1507","1",,"http://www.geonames.org/2791757","Belgium","50.54652","4.53499"
"2194","Marchien au Pont","Marchienne-au-Pont","1507","1508","1507","1508","2",,"http://www.geonames.org/2791735","Belgium","50.40573","4.3953"
"2195","Maren","Maren","1423","1424","1556","1557","25","http://vocab.getty.edu/tgn/7266049","http://www.geonames.org/2751204","Netherlands","51.794167","5.380556"
"4046","Heeckhuise","Hedikhuizen","1493","1494","1493","1494","1","http://vocab.getty.edu/tgn/7266037","http://www.geonames.org/2754717","Netherlands","51.733333","5.186111"
"2197","Marhesen","Maarheeze","1524","1525","1524","1525","1","http://vocab.getty.edu/tgn/7265484","http://www.geonames.org/2751325","Netherlands","51.311667","5.616667"
"2198","Masboemel","Maasbommel","1524","1525","1524","1525","1","http://vocab.getty.edu/tgn/7265678","http://www.geonames.org/2751304","Netherlands","51.821667","5.536111"
"2199","Mechelen","Mechelen","1442","1443","1614","1615","695","http://vocab.getty.edu/tgn/7008736","http://www.geonames.org/2791537","Belgium","51.02574","4.47762"
"4045","Etten","Eethen","1523","1524","1523","1524","1","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"4044","den Berch","Geertruidenberg","1493","1494","1493","1494","1","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"4043","Babilonienbroeck","Babiloniënbroek","1520","1521","1520","1521","1","http://vocab.getty.edu/tgn/7257462",,,"51.75","5.05"
"4042","aen die Dussen","Dussen","1512","1513","1512","1513","1","http://vocab.getty.edu/tgn/7261372","http://www.geonames.org/2756483","Netherlands","51.730833","4.9625"
"2204","Mecheliensis","Mechelen","1494","1495","1494","1495","1","http://vocab.getty.edu/tgn/7008736","http://www.geonames.org/2791537","Belgium","51.02574","4.47762"
"2205","Mechelino","Mechelen","1506","1507","1506","1507","1","http://vocab.getty.edu/tgn/7008736","http://www.geonames.org/2791537","Belgium","51.02574","4.47762"
"2206","Mecherlen","Mechelen","1523","1524","1523","1524","3","http://vocab.getty.edu/tgn/7008736","http://www.geonames.org/2791537","Belgium","51.02574","4.47762"
"2207","Mechlen","Mechelen","1474","1475","1517","1518","4","http://vocab.getty.edu/tgn/7008736","http://www.geonames.org/2791537","Belgium","51.02574","4.47762"
"2208","Mechlinia","Mechelen","1473","1474","1493","1494","2","http://vocab.getty.edu/tgn/7008736","http://www.geonames.org/2791537","Belgium","51.02574","4.47762"
"2209","Meegen","Megen","1538","1539","1538","1539","1","http://vocab.getty.edu/tgn/5003275","http://www.geonames.org/2751002","Netherlands","51.821667","5.5625"
"2210","Meer","Meer","1495","1496","1550","1551","10",,,,"0","0"
"2211","Meer by Hoechstraten","Meer","1495","1496","1502","1503","2",,,,"0","0"
"2212","Meer by Hoichstraeten","Meer","1503","1504","1503","1504","11",,,,"0","0"
"2213","Meer by Hoichstraten","Meer","1527","1528","1527","1528","1",,,,"0","0"
"2214","Meer in den Lande van Kuyck","Boxmeer","1458","1459","1458","1459","1","http://vocab.getty.edu/tgn/1047672","http://www.geonames.org/2758462","Netherlands","51.646667","5.947222"
"2215","Meer onder Breda","Meer","1527","1528","1527","1528","2",,,,"0","0"
"2216","Meer onder Hoechstraeten","Meer","1545","1546","1545","1546","3",,,,"0","0"
"2217","Meerfelt","Meerveldhoven","1506","1507","1506","1507","1",,"http://www.geonames.org/2751030","Netherlands","51.41705","5.41618"
"2218","Meerhout","Meerhout","1477","1478","1518","1519","18","http://vocab.getty.edu/tgn/1026597",,"Belgium","51.133333","5.083333"
"2219","Meerhout by Diest","Meerhout","1528","1529","1528","1529","1","http://vocab.getty.edu/tgn/1026597",,"Belgium","51.133333","5.083333"
"2220","Meerhout onder Diest in Brabant","Meerhout","1526","1527","1526","1527","1","http://vocab.getty.edu/tgn/1026597",,"Belgium","51.133333","5.083333"
"2221","Meerhoven",,"1503","1504","1503","1504","1",,,,"0","0"
"2222","Meerle","Meerle","1505","1506","1505","1506","1",,"http://www.geonames.org/2791486","Belgium","51.47235","4.80316"
"2223","Megen","Megen","1425","1426","1509","1510","14","http://vocab.getty.edu/tgn/5003275","http://www.geonames.org/2751002","Netherlands","51.821667","5.5625"
"2224","Meghe","Megen","1462","1463","1462","1463","1","http://vocab.getty.edu/tgn/5003275","http://www.geonames.org/2751002","Netherlands","51.821667","5.5625"
"2225","Meghen","Megen","1477","1478","1531","1532","8","http://vocab.getty.edu/tgn/5003275","http://www.geonames.org/2751002","Netherlands","51.821667","5.5625"
"2227","Mer","Meer","1509","1510","1539","1540","4",,,,"0","0"
"2228","Merefelt","Meerveldhoven","1476","1477","1476","1477","1",,"http://www.geonames.org/2751030","Netherlands","51.41705","5.41618"
"2229","Merewert",,"1544","1545","1544","1545","1",,,,"0","0"
"2230","Merhaudt","Meerhout","1550","1551","1550","1551","1","http://vocab.getty.edu/tgn/1026597",,"Belgium","51.133333","5.083333"
"2231","Merhaut","Meerhout","1493","1494","1493","1494","2","http://vocab.getty.edu/tgn/1026597",,"Belgium","51.133333","5.083333"
"2232","Merhout","Meerhout","1525","1526","1525","1526","1","http://vocab.getty.edu/tgn/1026597",,"Belgium","51.133333","5.083333"
"2233","Merhout onder Diest","Meerhout","1531","1532","1531","1532","2","http://vocab.getty.edu/tgn/1026597",,"Belgium","51.133333","5.083333"
"2234","Merhout, Diest in Brabant","Meerhout","1526","1527","1526","1527","1","http://vocab.getty.edu/tgn/1026597",,"Belgium","51.133333","5.083333"
"2235","Mesia",,"1476","1477","1476","1477","1",,,,"0","0"
"2236","Metse","Metz","1463","1464","1463","1464","1",,,,"0","0"
"2237","Middelaer onder Grave","Middelaar","1497","1498","1497","1498","5","http://vocab.getty.edu/tgn/7269809","http://www.geonames.org/2750905","Netherlands","51.725","5.915278"
"4041","Hoechstraten","Hoogstaten","1520","1521","1520","1521","1",,,,"0","0"
"2239","Middelbeers","Middelbeers","1549","1550","1549","1550","1","http://vocab.getty.edu/tgn/7269807","http://www.geonames.org/2750903","Netherlands","51.466667","5.25"
"2240","Middelberse","Middelbeers","1497","1498","1564","1565","3","http://vocab.getty.edu/tgn/7269807","http://www.geonames.org/2750903","Netherlands","51.466667","5.25"
"2241","Middelborch","Middelburg","1423","1424","1570","1571","66","http://vocab.getty.edu/tgn/7006752",,,"51.5","3.616667"
"2242","Middelborch in Zeelant","Middelburg","1526","1527","1526","1527","1","http://vocab.getty.edu/tgn/7006752",,,"51.5","3.616667"
"2243","Middelburch","Middelburg","1495","1496","1495","1496","2","http://vocab.getty.edu/tgn/7006752",,,"51.5","3.616667"
"2244","Middelcoep","Middelkoop","1482","1483","1482","1483","1","http://vocab.getty.edu/tgn/7269783","http://www.geonames.org/2750879","Netherlands","51.923333","5.052778"
"2245","Middelcoop","Middelkoop","1477","1478","1477","1478","3","http://vocab.getty.edu/tgn/7269783","http://www.geonames.org/2750879","Netherlands","51.923333","5.052778"
"2246","Middeler","Middelaar","1528","1529","1528","1529","1","http://vocab.getty.edu/tgn/7269809","http://www.geonames.org/2750905","Netherlands","51.725","5.915278"
"2247","Middelrode","Middelrode","1469","1470","1471","1472","2","http://vocab.getty.edu/tgn/7269774","http://www.geonames.org/2750870","Netherlands","51.664167","5.419444"
"2248","Middelroey","Middelrode","1495","1496","1495","1496","1","http://vocab.getty.edu/tgn/7269774","http://www.geonames.org/2750870","Netherlands","51.664167","5.419444"
"2249","Middelroy","Middelrode","1499","1500","1499","1500","1","http://vocab.getty.edu/tgn/7269774","http://www.geonames.org/2750870","Netherlands","51.664167","5.419444"
"2250","Middelym","Midlum","1468","1469","1468","1469","1","http://vocab.getty.edu/tgn/7269869","http://www.geonames.org/2750837","Netherlands","53.1818385569","5.4484462738"
"2251","Mierd","Hooge en Lage Mierde","1494","1495","1494","1495","2","http://vocab.getty.edu/tgn/7264237",,,"51.383333","5.116667"
"2252","Mierde","Hooge en Lage Mierde","1503","1504","1521","1522","4","http://vocab.getty.edu/tgn/7264237",,,"51.383333","5.116667"
"2253","Mierdt","Hooge en Lage Mierde","1500","1501","1500","1501","1","http://vocab.getty.edu/tgn/7264237",,,"51.383333","5.116667"
"2254","Mierle","Mierlo","1448","1449","1538","1539","12","http://vocab.getty.edu/tgn/1047952","http://www.geonames.org/2750821","Netherlands","51.44","5.619444"
"4039","Hillverenbeck","Hilvarenbeek","1542","1543","1542","1543","1","http://vocab.getty.edu/tgn/1047846","http://www.geonames.org/2754066","Netherlands","51.485833","5.1375"
"4040","Ostelbers","Oostelbeers","1542","1543","1542","1543","1","http://vocab.getty.edu/tgn/7267557","http://www.geonames.org/2749513","Netherlands","51.4717069342","5.2689743042"
"2256","Mierlo","Mierlo","1540","1541","1589","1590","2","http://vocab.getty.edu/tgn/1047952","http://www.geonames.org/2750821","Netherlands","51.44","5.619444"
"2257","Mierloe","Mierlo","1613","1614","1613","1614","1","http://vocab.getty.edu/tgn/1047952","http://www.geonames.org/2750821","Netherlands","51.44","5.619444"
"2258","Mijddelborch","Middelburg","1524","1525","1524","1525","3","http://vocab.getty.edu/tgn/7006752",,,"51.5","3.616667"
"2259","Mildelborch","Middelburg","1502","1503","1502","1503","1","http://vocab.getty.edu/tgn/7006752",,,"51.5","3.616667"
"2260","Milhese","Milheeze","1558","1559","1558","1559","1","http://vocab.getty.edu/tgn/7269835","http://www.geonames.org/2750803","Netherlands","51.501667","5.779167"
"2261","Mill","Mill","1483","1484","1506","1507","4","http://vocab.getty.edu/tgn/1047954","http://www.geonames.org/2750802","Netherlands","51.688333","5.779167"
"2262","Mille","Mill","1468","1469","1514","1515","10","http://vocab.getty.edu/tgn/1047954","http://www.geonames.org/2750802","Netherlands","51.688333","5.779167"
"2263","Mird","Hooge en Lage Mierde","1501","1502","1501","1502","1","http://vocab.getty.edu/tgn/7264237",,,"51.383333","5.116667"
"2264","Moerkerken","Moerkerke","1494","1495","1494","1495","1",,"http://www.geonames.org/2791098","Belgium","51.24547","3.34251"
"2265","Mol","Mol","1506","1507","1516","1517","4","http://vocab.getty.edu/tgn/7269979","http://www.geonames.org/2750692","Netherlands","51.765833","5.872222"
"2266","Moll","Mol","1447","1448","1521","1522","6","http://vocab.getty.edu/tgn/7269979","http://www.geonames.org/2750692","Netherlands","51.765833","5.872222"
"2267","Monasteriensis diocesis","Münster","1459","1460","1459","1460","1",,,,"0","0"
"2268","Monickendam","Monnickendam","1476","1477","1476","1477","1","http://vocab.getty.edu/tgn/1047959","http://www.geonames.org/2750641","Netherlands","52.458333","5.0375"
"2269","Monikendamme","Monnickendam","1471","1472","1471","1472","1","http://vocab.getty.edu/tgn/1047959","http://www.geonames.org/2750641","Netherlands","52.458333","5.0375"
"2270","Monjouwe","Monschau","1440","1441","1440","1441","1",,"http://www.geonames.org/2869756","Germany","50.55462","6.24001"
"2271","Monsfoirde","Montfort","1446","1447","1446","1447","1","http://vocab.getty.edu/tgn/7270040","http://www.geonames.org/2750624","Netherlands","51.125833","5.948611"
"2272","Monte Gertrudis","Geertruidenberg","1485","1486","1485","1486","1","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"2273","Monte Sancte Gertrudis","Geertruidenberg","1458","1459","1490","1491","29","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"2274","Montenberch",,"1524","1525","1524","1525","1",,,,"0","0"
"2275","Montfoert","Montfort of Montfoort","1478","1479","1478","1479","1",,,,"0","0"
"2276","Morrenberge by Calkar",,"1508","1509","1508","1509","1",,,,"0","0"
"2277","Mors","Moers","1507","1508","1507","1508","1",,"http://www.geonames.org/2870221","Germany","51.45342","6.6326"
"2278","Muisen, Mechelen","Muizen","1550","1551","1550","1551","2",,,,"0","0"
"2279","Mulart",,"1453","1454","1453","1454","1",,,,"0","0"
"2280","Munsterbilze","Munsterbilzen","1567","1568","1567","1568","1",,"http://www.geonames.org/2790532","Belgium","50.88939","5.52647"
"2281","Muwick",,"1455","1456","1455","1456","1",,,,"0","0"
"2282","Myddelborch","Middelburg","1452","1453","1483","1484","11","http://vocab.getty.edu/tgn/7006752",,,"51.5","3.616667"
"4038","Gheestel","Sint-Michielsgestel","1532","1533","1532","1533","2",,"http://www.geonames.org/2747234","Netherlands","51.641667","5.352778"
"2284","Myddellen","Midlum","1464","1465","1464","1465","3","http://vocab.getty.edu/tgn/7269869","http://www.geonames.org/2750837","Netherlands","53.1818385569","5.4484462738"
"2285","Myddelrode","Middelrode","1461","1462","1478","1479","2","http://vocab.getty.edu/tgn/7269774","http://www.geonames.org/2750870","Netherlands","51.664167","5.419444"
"2286","Myerdde","Hooge- en Lage Mierde","1483","1484","1483","1484","9","http://vocab.getty.edu/tgn/7264237",,,"51.383333","5.116667"
"2287","Myerde","Hooge- en Lage Mierde","1453","1454","1512","1513","5","http://vocab.getty.edu/tgn/7264237",,,"51.383333","5.116667"
"2288","Myerle","Mierlo","1441","1442","1521","1522","20","http://vocab.getty.edu/tgn/1047952","http://www.geonames.org/2750821","Netherlands","51.44","5.619444"
"2289","Myerlen","Mierlo","1537","1538","1537","1538","1","http://vocab.getty.edu/tgn/1047952","http://www.geonames.org/2750821","Netherlands","51.44","5.619444"
"2290","Myerlo","Mierlo","1482","1483","1482","1483","1","http://vocab.getty.edu/tgn/1047952","http://www.geonames.org/2750821","Netherlands","51.44","5.619444"
"2291","Myl","Mill","1485","1486","1485","1486","1","http://vocab.getty.edu/tgn/1047954","http://www.geonames.org/2750802","Netherlands","51.688333","5.779167"
"2292","Myll","Mill","1483","1484","1483","1484","1","http://vocab.getty.edu/tgn/1047954","http://www.geonames.org/2750802","Netherlands","51.688333","5.779167"
"2293","Mylle onder den Grave","Mill","1526","1527","1526","1527","1","http://vocab.getty.edu/tgn/1047954","http://www.geonames.org/2750802","Netherlands","51.688333","5.779167"
"2294","Myrle","Mierlo","1531","1532","1531","1532","1","http://vocab.getty.edu/tgn/1047952","http://www.geonames.org/2750821","Netherlands","51.44","5.619444"
"2295","Myssia",,"1493","1494","1493","1494","1",,,,"0","0"
"2297","Naeldwyck","Naaldwijk","1475","1476","1476","1477","2","http://vocab.getty.edu/tgn/7006807","http://www.geonames.org/2750523","Netherlands","51.994167","4.209722"
"2298","Naeldyck onder Delft","Naaldwijk","1526","1527","1526","1527","1","http://vocab.getty.edu/tgn/7006807","http://www.geonames.org/2750523","Netherlands","51.994167","4.209722"
"2299","Naelwyck","Naaldwijk","1528","1529","1528","1529","1","http://vocab.getty.edu/tgn/7006807","http://www.geonames.org/2750523","Netherlands","51.994167","4.209722"
"2300","Nederasselt","Nederasselt","1455","1456","1455","1456","1","http://vocab.getty.edu/tgn/4007732","http://www.geonames.org/2750490","Netherlands","51.771667","5.744444"
"2301","Nederbetuwe","Nederbetuwe","1521","1522","1521","1522","1",,,,"0","0"
