"id","plaats_in_bron","plaats","start","eind","aantal","geonames","kloekeCode"
86274,"Deurzen","Deursen",1771,1771,1,"http://sws.geonames.org/2757002","L101p"
86427,"Harwaerde","Heerewaarden",1743,1743,1,"http://sws.geonames.org/2754662","L088p"
86516,"Essebroek","Essebroek",1755,1755,1,"http://sws.geonames.org/2756009",""
86610,"Lierop","Lierop",1756,1756,1,"http://sws.geonames.org/2751634","L242p"
86687,"Wagenbergh","Wagenborgen",1756,1756,1,"http://sws.geonames.org/2745090","C085p"
86713,"Vink","Vink",1756,1756,1,"http://sws.geonames.org/2745509",""
86734,"Effen","Effen",1756,1756,1,"http://sws.geonames.org/2756310","K178a"
86910,"Dril","Driel",1757,1757,1,"http://sws.geonames.org/2756591","L022p"
87083,"Swalmen","Swalmen",1755,1755,1,"http://sws.geonames.org/2746548","L331p"
87593,"Amsen","Ampsen",1746,1746,1,"http://sws.geonames.org/2759811",""
87628,"Ierswout","Aartswoud",1758,1758,1,"http://sws.geonames.org/2760085","E024a"
87676,"Spiesberg","Spiesberg",1758,1758,1,"http://sws.geonames.org/2746940",""
87811,"Gordik","Gorredijk",1758,1758,1,"http://sws.geonames.org/2755429","B124p"
87868,"Corle","Corle",1758,1758,1,"http://sws.geonames.org/2757915","M012p"
87870,"Agterveld","Achterveld",1758,1758,1,"http://sws.geonames.org/2759995","F170d"
88181,"Heinkenszand","Heinkenszand",1759,1759,1,"http://sws.geonames.org/2754503","I087p"
88238,"Bunnigen","Beuningen",1760,1760,1,"http://sws.geonames.org/2759016","L065p"
88341,"Zevenen","Sevenum",1751,1751,1,"http://sws.geonames.org/2747382","L266p"
88360,"Klimmen","Klimmen",1751,1751,1,"http://sws.geonames.org/2752646","Q111p"
88412,"Eensum","Eenrum",1752,1752,1,"http://sws.geonames.org/2756358","C026p"
88472,"Oldenhooven","Oldehove",1752,1752,1,"http://sws.geonames.org/2749660","C063p"
88672,"Flijmen","Vlijmen",1753,1753,1,"http://sws.geonames.org/2745396","K147p"
88798,"Ten tholen","Tholen",1753,1753,1,"http://sws.geonames.org/2746351","I077p"
88808,"Roermonden","Roermond",1753,1753,1,"http://sws.geonames.org/2748000","L329p"
89221,"Gameeren","Gameren",1753,1753,1,"http://sws.geonames.org/2755751","K116p"
89353,"Catwijk op den rijn","Katwijk",1754,1754,1,"http://sws.geonames.org/2753011","E134p"
89421,"Heers","Heers",1730,1730,1,"http://sws.geonames.org/2754647",""
89438,"Bonnen","Bonnen",1730,1730,1,"http://sws.geonames.org/2758656","C181g"
89780,"Dijkwel","Dijkwel",1756,1756,1,"http://sws.geonames.org/2756820",""
89981,"Heerwaarden","Heerewaarden",1738,1738,1,"http://sws.geonames.org/2754662","L088p"
90113,"Bleskensgraaf","Bleskensgraaf",1742,1742,1,"http://sws.geonames.org/2758825","K060p"
90118,"Heetveld","Heetveld",1742,1742,1,"http://sws.geonames.org/2754620","F069p"
90246,"Harkse","Herxen",1769,1769,1,"http://sws.geonames.org/2754316",""
90285,"Bieberg","Bieberg",1769,1769,1,"http://sws.geonames.org/2758991",""
90514,"Helde","Helden",1771,1771,1,"http://sws.geonames.org/2754482","L291p"
90604,"Terwispel","Terwispel",1771,1771,1,"http://sws.geonames.org/2746398","B124q"
90682,"Spik","Spik",1772,1772,1,"http://sws.geonames.org/2746923",""
90720,"Roosberg","Roosberg",1774,1774,1,"http://sws.geonames.org/2747934",""
90921,"Hoogenberg","Hoogeberg",1774,1774,1,"http://sws.geonames.org/2753775",""
91351,"Woudsent","Woudsend",1746,1746,1,"http://sws.geonames.org/2744153","F003p"
91383,"Milsbeek","Milsbeek",1746,1746,1,"http://sws.geonames.org/2750795","L163a"
91550,"Rijnsterwoude","Rijnsaterwoude",1746,1746,1,"http://sws.geonames.org/2748106","E142p"
91673,"Woltersum","Woltersum",1746,1746,1,"http://sws.geonames.org/2744196","C077p"
91815,"Oudijk","Oudijk",1747,1747,1,"http://sws.geonames.org/2748946",""
91924,"Egmont op see","Egmond aan Zee",1747,1747,1,"http://sws.geonames.org/2756301","E041p"
92263,"Haagje","Haagje",1764,1764,1,"http://sws.geonames.org/2755036",""
92373,"Blauw cappel","Blauwkapel",1763,1763,1,"http://sws.geonames.org/2758850",""
92761,"Sapemeer","Sappemeer",1760,1760,1,"http://sws.geonames.org/2747758","C153p"
92853,"Rinkom","Renkum",1761,1761,1,"http://sws.geonames.org/2748236","L014p"
93001,"De klem","De Klem",1761,1761,1,"http://sws.geonames.org/2757437",""
93010,"Kolham","Kolham",1761,1761,1,"http://sws.geonames.org/2752534","C117p"
93110,"Eekst","Eext",1762,1762,1,"http://sws.geonames.org/2756317","C184p"
93498,"Bronsem","Brunssum",1750,1750,1,"http://sws.geonames.org/2758174","Q035p"
93602,"Droge","Droge",1745,1745,1,"http://sws.geonames.org/2756568",""
93617,"Entel","Enter",1745,1745,1,"http://sws.geonames.org/2756065","G198p"
93818,"Langerek","Langerak",1727,1727,1,"http://sws.geonames.org/2751924","K026p"
93820,"Milt","Milt",1727,1727,1,"http://sws.geonames.org/2750793",""
94161,"Farmsum","Farmsum",1758,1758,1,"http://sws.geonames.org/2755929","C080p"
94246,"Huisduijnen","Huisduinen",1773,1773,1,"http://sws.geonames.org/2753510","E001p"
94297,"Wijngaert","Wijngaarden",1774,1774,1,"http://sws.geonames.org/2744467","K059p"
94461,"Kootwijk","Kootwijk",1710,1710,1,"http://sws.geonames.org/2752443","F148p"
94532,"Zijbecarspel","Sijbekarspel",1759,1759,1,"http://sws.geonames.org/2747332","E029p"
94541,"Werfershooff","Wervershoof",1752,1752,1,"http://sws.geonames.org/2744820","E034p"
94659,"Uen","Uden",1762,1762,1,"http://sws.geonames.org/2746005","L152p"
94660,"Ouderijn","Oudenrijn",1762,1762,1,"http://sws.geonames.org/2749037","E222p"
94667,"Bemmer","Bemmer",1762,1762,1,"http://sws.geonames.org/2759227",""
94780,"Doorspeek","Doornspijk",1762,1762,1,"http://sws.geonames.org/2756677","F099p"
94817,"Kulenburg","Culemborg",1718,1718,1,"http://sws.geonames.org/2757872","K039p"
94859,"Buere","Buren",1724,1724,1,"http://sws.geonames.org/2758097","L040p"
95108,"Lijendorp","Leiderdorp",1749,1749,1,"http://sws.geonames.org/2751771","E171p"
95111,"Kasant","Cadzand",1745,1745,1,"http://sws.geonames.org/2758033","I103p"
95171,"Mondford","Montfort",1750,1750,1,"http://sws.geonames.org/2750624","L382p"
95297,"Langelaar","Langelaar",1748,1748,1,"http://sws.geonames.org/2751949",""
95365,"Eenbrugge","Eembrugge",1749,1749,1,"http://sws.geonames.org/2756399","E162a"
95377,"Oude zijpe","Zijpe",1752,1752,1,"http://sws.geonames.org/2743883",""
95388,"Leeuwerden","Leeuwarden",1754,1754,1,"http://sws.geonames.org/2751792","B056p"
95466,"Mijnsheerenland","Mijnsheerenland",1757,1757,1,"http://sws.geonames.org/2750810","K085p"
95507,"Schinkel","Schenkel",1754,1754,1,"http://sws.geonames.org/2747621",""
95510,"Terhorn","Terhorn",1746,1746,1,"http://sws.geonames.org/2746450",""
95836,"Kuijndert","Kuinre",1745,1745,1,"http://sws.geonames.org/2752162","F052p"
95957,"Witmaer","Witmarsum",1769,1769,1,"http://sws.geonames.org/2744303","B080p"
96054,"Piepert","Piepert",1770,1770,1,"http://sws.geonames.org/2748614",""
96227,"Gornighem","Gorinchem",1706,1706,1,"http://sws.geonames.org/2755434","K099p"
96311,"Windesheijm","Windesheim",1753,1753,1,"http://sws.geonames.org/2744361","F106p"
96321,"Minderschaa","Minnertsga",1745,1745,1,"http://sws.geonames.org/2750790","B046a"
96583,"Dinxperloo","Dinxperlo",1739,1739,1,"http://sws.geonames.org/2756793","M046p"
96613,"Utreccht","Utrecht",1751,1751,1,"http://sws.geonames.org/2745912","E192p"
96625,"Voorburch","Voorburg",1774,1774,1,"http://sws.geonames.org/2745321",""
96812,"Capelle aan den ijssel","Capelle aan den IJssel",1786,1786,1,"http://sws.geonames.org/2758012","K011p"
96831,"Midwoud","Midwoud",1718,1718,1,"http://sws.geonames.org/2750829","E031p"
96933,"Bleerik","Blerick",1749,1749,1,"http://sws.geonames.org/2758831","L269p"
97168,"Deuticum","Doetinchem",1787,1787,1,"http://sws.geonames.org/2756767","L037p"
97180,"Nieuwhelvoet","Nieuw-Helvoet",1774,1774,1,"http://sws.geonames.org/2750194","I010p"
97287,"Ouerschie","Overschie",1703,1703,1,"http://sws.geonames.org/2748826","K004p"
97307,"Etershem","Etersheim",1750,1750,1,"http://sws.geonames.org/2755998",""
97423,"Niemansdorp","Numansdorp",1746,1746,1,"http://sws.geonames.org/2749765","K121p"
97522,"Diepenheijn","Diepenheim",1751,1751,1,"http://sws.geonames.org/2756878","G225p"
97778,"Schindel","Schijndel",1760,1760,1,"http://sws.geonames.org/2747584","L179p"
97788,"Noord waddinxveen","Waddinxveen",1718,1718,1,"http://sws.geonames.org/2745096","E207p"
97896,"Middellie","Middelie",1714,1714,1,"http://sws.geonames.org/2750881","E076p"
97968,"Waddingveen","Waddinxveen",1714,1714,1,"http://sws.geonames.org/2745096","E207p"
97975,"Bennecom","Bennekom",1731,1731,1,"http://sws.geonames.org/2759197","F194p"
97981,"Gorckom","Gorinchem",1708,1708,1,"http://sws.geonames.org/2755434","K099p"
98052,"Alanderveen","Aarlanderveen",1746,1746,1,"http://sws.geonames.org/2760092","E178p"
98099,"Zuijdlant","Zuidland",1746,1746,1,"http://sws.geonames.org/2743683","I027p"
98110,"De groep","De Groep",1749,1749,1,"http://sws.geonames.org/2757613",""
98302,"Berghorn","Barsingerhorn",1779,1779,1,"http://sws.geonames.org/2759397","E012p"
98323,"Nibbinkswoud","Nibbixwoud",1728,1728,1,"http://sws.geonames.org/2750398","E032p"
98404,"Schoorldam","Schoorldam",1744,1744,1,"http://sws.geonames.org/2747488","E017a"
98565,"Krimpen aan de lek","Krimpen aan de Lek",1767,1767,1,"http://sws.geonames.org/2752267","K052p"
98585,"Ligtenburg","Lichtenberg",1749,1749,1,"http://sws.geonames.org/2751654",""
98588,"Gaest","Gaast",1775,1775,1,"http://sws.geonames.org/2755789","B109h"
98687,"Ameiden","Ameide",1755,1755,1,"http://sws.geonames.org/2759849","K027p"
99026,"Amen","Amen",1773,1773,1,"http://sws.geonames.org/2759838",""
99037,"Eersen","Eersel",1753,1753,1,"http://sws.geonames.org/2756342","K220p"
99238,"Nuwendam","Nieuwendam",1753,1753,1,"http://sws.geonames.org/2750287","E106p"
99260,"Delt","Delden",1767,1767,1,"http://sws.geonames.org/2757370","G203p"
99265,"Harwaarde","Heerewaarden",1786,1786,1,"http://sws.geonames.org/2754662","L088p"
99410,"Ossenwaard","Ossenwaard",1753,1753,1,"http://sws.geonames.org/2749213",""
99911,"Reeke","Reek",1753,1753,1,"http://sws.geonames.org/2748286","L153p"
99932,"Weerwille","Weerwille",1745,1745,1,"http://sws.geonames.org/2744906",""
100070,"Bregge","Terbregge",1783,1783,1,"http://sws.geonames.org/2746464",""
100126,"Paterswolde","Paterswolde",1747,1747,1,"http://sws.geonames.org/2748702","C148p"
100176,"Rijnsaterwou","Rijnsaterwoude",1736,1736,1,"http://sws.geonames.org/2748106","E142p"
100218,"Sinderen","Sinderen",1786,1786,1,"http://sws.geonames.org/2747310","M041p"
100238,"Vrieseveen in overijssel","Vriezenveen",1754,1754,1,"http://sws.geonames.org/2745182","G171p"
100257,"Hellevoetssluis","Hellevoetsluis",1727,1727,1,"http://sws.geonames.org/2754454","I021p"
100276,"Tright","Tricht",1741,1741,1,"http://sws.geonames.org/2746162","K079a"
100376,"Ojen","Ooij",1750,1750,1,"http://sws.geonames.org/2749569","L073p"
100379,"Delfszeijl","Delfzijl",1777,1777,1,"http://sws.geonames.org/2757340","C045p"
100432,"Collem in vriesland","Kollum",1767,1767,1,"http://sws.geonames.org/2752524","B035p"
100524,"Renswou","Renswoude",1719,1719,1,"http://sws.geonames.org/2748228","F190p"
100559,"Espel","Espel",1748,1748,1,"http://sws.geonames.org/2756019","F304f"
100587,"Holisloot","Holysloot",1732,1732,1,"http://sws.geonames.org/2753843","E107a"
100711,"Barkeloo","Borculo",1751,1751,1,"http://sws.geonames.org/2758626","G252p"
100733,"Heeten","Heeten",1741,1741,1,"http://sws.geonames.org/2754621","F135p"
100827,"Hersel","Hersel",1771,1771,1,"http://sws.geonames.org/2754336",""
100910,"Segevelt","Zegveld",1746,1746,1,"http://sws.geonames.org/2743990","E181p"
100916,"Rheden","Rheden",1747,1747,1,"http://sws.geonames.org/2748201","F203p"
101225,"Catwijk op see","Katwijk",1787,1787,1,"http://sws.geonames.org/2753011","E134p"
101327,"Delfseil","Delfzijl",1783,1783,1,"http://sws.geonames.org/2757340","C045p"
101337,"Hanik","Hanik",1790,1790,1,"http://sws.geonames.org/2754889",""
101420,"Haring carspel","Harenkarspel",1789,1789,1,"http://sws.geonames.org/2754837","E015p"
101731,"Gendregen","Gendringen",1754,1754,1,"http://sws.geonames.org/2755599","M043p"
101911,"Poortugaal","Poortugaal",1709,1709,1,"http://sws.geonames.org/2748500","K045p"
101936,"Poortugael","Poortugaal",1701,1701,1,"http://sws.geonames.org/2748500","K045p"
102071,"Nieuwerkerk op d ijssel","Nieuwerkerk aan den IJssel",1726,1726,1,"http://sws.geonames.org/2750263","K010p"
102089,"Rumt","Rumpt",1730,1730,1,"http://sws.geonames.org/2747808","K077a"
102182,"Bimmel","Bemmel",1731,1731,1,"http://sws.geonames.org/2759231","L069p"
102272,"Kille","Kille",1750,1750,1,"http://sws.geonames.org/2752832",""
102324,"Rijt","Rijt",1752,1752,1,"http://sws.geonames.org/2748074",""
102327,"Leksmond","Lexmond",1752,1752,1,"http://sws.geonames.org/2751665","K034p"
102458,"Zijtphen","Zutphen",1739,1739,1,"http://sws.geonames.org/2743608","F179p"
102514,"Sundert bij breda","Zundert",1741,1741,1,"http://sws.geonames.org/2743619","K190p"
102742,"Hummel in gelderland","Hummelo",1745,1745,1,"http://sws.geonames.org/2753423","F209p"
102762,"Beest in gelderland","Beesd",1746,1746,1,"http://sws.geonames.org/2759288","K077p"
102767,"Cappelle op de ijssel","Capelle aan den IJssel",1746,1746,1,"http://sws.geonames.org/2758012","K011p"
102913,"Zoelmont","Zoelmond",1749,1749,1,"http://sws.geonames.org/2743858","K040a"
102918,"Waardingen","Weerdinge",1744,1744,1,"http://sws.geonames.org/2744927","G057p"
102922,"Lekkerkerke","Lekkerkerk",1744,1744,1,"http://sws.geonames.org/2751744","K054p"
102925,"Zuijdwaddingsveen","Waddinxveen",1744,1744,1,"http://sws.geonames.org/2745096","E207p"
103081,"Grafft","Graft",1780,1780,1,"http://sws.geonames.org/2755375","E068p"
103090,"Veenhuijzen","Venhuizen",1780,1780,1,"http://sws.geonames.org/2745645","E040a"
103295,"Ameide","Ameide",1752,1752,1,"http://sws.geonames.org/2759849","K027p"
103350,"Noordwoude in vriesland","Noordwolde",1754,1754,1,"http://sws.geonames.org/2749807","F047p"
103714,"Doodewaart","Dodewaard",1758,1758,1,"http://sws.geonames.org/2756777","L052p"
103775,"Kortenoord","Kortenoord",1761,1761,1,"http://sws.geonames.org/2752407",""
103916,"Boschcoop","Boskoop",1763,1763,1,"http://sws.geonames.org/2758547","E206p"
103951,"Ouderkerk aan den ijssel","Ouderkerk aan den IJssel",1752,1752,1,"http://sws.geonames.org/2749016","K012p"
103974,"Esselsteijn","IJsselstein",1752,1752,1,"http://sws.geonames.org/2753355","E224p"
104351,"Gleen","Geleen",1749,1749,1,"http://sws.geonames.org/2755616","Q021p"
104506,"sherenbergh","s-Heerenberg",1750,1750,1,"http://sws.geonames.org/2747357","L084p"
104517,"Tolke","Tolke",1752,1752,1,"http://sws.geonames.org/2746227",""
104522,"Oostlaar","Oostlaar",1752,1752,1,"http://sws.geonames.org/2749358",""
104697,"Nieuw vosmeer","Nieuw-Vossemeer",1773,1773,1,"http://sws.geonames.org/2750117","I057a"
104789,"Maers","Maarssen",1753,1753,1,"http://sws.geonames.org/2751316","E189p"
104796,"Langweer","Langweer",1753,1753,1,"http://sws.geonames.org/2751888","F004p"
105435,"Warnsveld","Warnsveld",1753,1753,1,"http://sws.geonames.org/2745003","F180p"
105575,"Kling","Kling",1791,1791,1,"http://sws.geonames.org/2752644",""
105651,"Langera","Langeraar",1787,1787,1,"http://sws.geonames.org/2751926","E142a"
105721,"Oude kerk","Oude Kerk",1790,1790,1,"http://sws.geonames.org/2749098",""
105761,"Baern","Baarn",1788,1788,1,"http://sws.geonames.org/2759544","E163p"
106042,"Husken","Husken",1753,1753,1,"http://sws.geonames.org/2753401",""
106142,"Bemmelen","Bemmel",1760,1760,1,"http://sws.geonames.org/2759231","L069p"
106228,"Arem in vriesland","Arum",1753,1753,1,"http://sws.geonames.org/2759652","B077p"
106270,"Coedijck","Koedijk",1716,1716,1,"http://sws.geonames.org/2752575","E019p"
106443,"Groot ammers","Groot-Ammers",1744,1744,1,"http://sws.geonames.org/2755239","K019p"
106471,"Lattrop","Lattrop",1745,1745,1,"http://sws.geonames.org/2751865","G153p"
106764,"Spaanbroek","Spanbroek",1771,1771,1,"http://sws.geonames.org/2746980","E027p"
106881,"St maarten","Sint Maarten",1762,1762,1,"http://sws.geonames.org/2747244","E010p"
106930,"Venraij","Venray",1755,1755,1,"http://sws.geonames.org/2745634","L210p"
106931,"Ruijnderwout","Ruinerwold",1764,1764,1,"http://sws.geonames.org/2747828","F073p"
107035,"Haringcaspel","Harenkarspel",1756,1756,1,"http://sws.geonames.org/2754837","E015p"
107250,"Schied","Schiedam",1704,1704,1,"http://sws.geonames.org/2747596","K003p"
107347,"Elderik","Eldrik",1772,1772,1,"http://sws.geonames.org/2756220",""
107351,"Oudeniedorp","Oude-Niedorp",1717,1717,1,"http://sws.geonames.org/2749042","E025p"
107376,"Doodewaard","Dodewaard",1743,1743,1,"http://sws.geonames.org/2756777","L052p"
107387,"Eete","Eethen",1736,1736,1,"http://sws.geonames.org/2756318","K133b"
107461,"Gourak","Gouderak",1748,1748,1,"http://sws.geonames.org/2755410","K014p"
107505,"Reisen","Rijssen",1776,1776,1,"http://sws.geonames.org/2748083","G197p"
107706,"Minaldum","Menaam",1745,1745,1,"http://sws.geonames.org/2750965","B050p"
107820,"Haringcarspel","Harenkarspel",1780,1780,1,"http://sws.geonames.org/2754837","E015p"
107905,"Wageningh","Wageningen",1741,1741,1,"http://sws.geonames.org/2745088","L010p"
107910,"Boxmeijer","Boxmeer",1753,1753,1,"http://sws.geonames.org/2758462","L187p"
108244,"Hoochvliet","Hoogvliet",1736,1736,1,"http://sws.geonames.org/2753666","K044p"
108276,"Varsseveld","Varsseveld",1741,1741,1,"http://sws.geonames.org/2745800","M004p"
108284,"Hatum","Hattem",1752,1752,1,"http://sws.geonames.org/2754768","F103p"
108370,"Monniekendam","Monnickendam",1727,1727,1,"http://sws.geonames.org/2750641","E091p"
108538,"Nederrijnen","Neerijnen",1760,1760,1,"http://sws.geonames.org/2750444","K114p"
108554,"Zutphun","Zutphen",1747,1747,1,"http://sws.geonames.org/2743608","F179p"
108576,"Zuijderwouw","Zuiderwoude",1747,1747,1,"http://sws.geonames.org/2743718",""
108583,"Amster","Amsterdam",1718,1718,1,"http://sws.geonames.org/2759794","E109p"
108613,"Doodwaart","Dodewaard",1733,1733,1,"http://sws.geonames.org/2756777","L052p"
108865,"Schermerkoogh","Schiermonnikoog",1752,1752,1,"http://sws.geonames.org/2747591","B004p"
108919,"Heusse","Huissen",1749,1749,1,"http://sws.geonames.org/2753504","L026p"
108923,"Epen in gelderland","Epe",1742,1742,1,"http://sws.geonames.org/2756059","F112p"
109029,"Hallouw","Hellouw",1763,1763,1,"http://sws.geonames.org/2754450","K112b"
109047,"Erswout","Aartswoud",1752,1752,1,"http://sws.geonames.org/2760085","E024a"
109204,"Hark","Herxen",1782,1782,1,"http://sws.geonames.org/2754316",""
109222,"Baambrug","Baambrugge",1759,1759,1,"http://sws.geonames.org/2759572","E152p"
109321,"Zwamerdam","Zwammerdam",1749,1749,1,"http://sws.geonames.org/2743578","E179p"
109330,"Ouden bosch","Oudenbosch",1755,1755,1,"http://sws.geonames.org/2749053","K157p"
109455,"Holtland","Holtland",1746,1746,1,"http://sws.geonames.org/2753859",""
109517,"Herwarden","Heerewaarden",1718,1718,1,"http://sws.geonames.org/2754662","L088p"
109540,"Wijdens","Wijdenes",1772,1772,1,"http://sws.geonames.org/2744498","E060p"
109688,"Rheenseveen","Veenendaal",1746,1746,1,"http://sws.geonames.org/2745774","F191p"
109690,"Hamingen","Hamingen",1750,1750,1,"http://sws.geonames.org/2754904",""
110091,"Ulf","Ulft",1775,1775,1,"http://sws.geonames.org/2745953","M042p"
110112,"Glimmen","Glimmen",1775,1775,1,"http://sws.geonames.org/2755495","C148a"
110129,"Appenbroek","Abbenbroek",1775,1775,1,"http://sws.geonames.org/2760075","I017p"
110195,"Meerssen","Meerssen",1775,1775,1,"http://sws.geonames.org/2751037","Q099p"
110272,"Maassen","Maarssen",1769,1769,1,"http://sws.geonames.org/2751316","E189p"
110310,"Pieterburum","Pietersbierum",1766,1766,1,"http://sws.geonames.org/2748598","B043q"
110424,"Assendelf","Assendelft",1767,1767,1,"http://sws.geonames.org/2759631","E082p"
110539,"Burgerbrug","Burgerbrug",1767,1767,1,"http://sws.geonames.org/2758089","E015a"
110592,"Bellingwolden","Bellingwolde",1779,1779,1,"http://sws.geonames.org/2759247","C165p"
110811,"Spannum","Spannum",1775,1775,1,"http://sws.geonames.org/2746972","B082p"
